nose_x,nose_y,neck_x,neck_y,Rshoulder_x,Rshoulder_y,Relbow_x,Relbow_y,Rwrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,class
-0.05794441,0.5828234,-0.07148008,0.3964739,0.09002988,0.3787211,0.1324862,0.1314139,0.1088499,-0.1195649,-0.2125023,0.3555073,-0.2501884,0.09760017,-0.2517584,-0.1328254,0.01052254,-0.07000774,0.03269226,-0.3682983,0.05578191,-0.6425429,-0.1256299,-0.07285392,-0.09212194,-0.3656256,-0.07992469,-0.6224787,stand
0.1614804,0.4456459,0.0977075,0.2663835,0.1736526,0.2503307,0.06035659,0.2213806,0.2766731,0.002220875,0.02928899,0.2093723,-0.1223129,0.01430334,-0.1410692,-0.2410437,0.07711647,-0.2015329,0.1363272,-0.4689763,0.08460773,-0.7291697,-0.003423806,-0.1983779,0.1744462,-0.4027094,0.09648102,-0.6670359,stand
-0.2139086,0.2776868,-0.2134499,0.09667664,-0.07469211,0.07886429,0.02960328,-0.08270272,-0.02238934,-0.1931849,-0.3761849,0.09268081,-0.3872118,-0.11356,-0.3940769,-0.2526706,-0.1583775,-0.3302852,-0.2559882,-0.3807297,-0.3211163,-0.6337292,-0.2942514,-0.3252683,-0.3539536,-0.3299092,-0.392042,-0.7027611,stand
-0.3728906,0.4693217,-0.364601,0.2726034,-0.204311,0.249327,-0.1268966,0.02393615,-0.08175551,-0.2188416,-0.4971546,0.2234163,-0.5340762,0.06055439,-0.5883732,-0.2603154,-0.264071,-0.1871558,-0.2477655,-0.4289486,-0.261762,-0.6954695,-0.3866562,-0.1990068,-0.4118072,-0.4819278,-0.4576619,-0.8091346,stand
-0.2048119,0.2430407,-0.2613612,0.06230849,-0.1943822,-0.005541851,-0.1742952,-0.1254443,-0.03859855,-0.2509539,-0.334739,0.03849817,-0.4348274,-0.1189709,-0.6083071,-0.05808658,-0.2625998,-0.3934761,-0.02060176,-0.3942779,-0.007014643,-0.7559024,-0.3881154,-0.3775808,-0.06061926,-0.4623227,-0.08199121,-0.7573404,stand
0.02421268,0.4819352,0.02398622,0.273169,0.06252079,0.1443337,0.1638637,-0.08129561,0.1481875,-0.3011019,-0.02599294,0.2829944,0.1003512,0.02642953,0.2760636,-0.2454542,0.1043836,-0.2751749,0.09841394,-0.507813,0.1271202,-0.8211155,0.02746785,-0.260222,-0.04592501,-0.4651598,-0.09460218,-0.7196897,stand
-0.3269905,0.2617757,-0.3180931,0.06741896,-0.1739879,0.05575974,-0.1525587,-0.1066769,-0.2019379,-0.3143551,-0.4843284,0.04141504,-0.4937272,-0.150817,-0.4280982,-0.4193145,-0.2289351,-0.320474,-0.2189663,-0.4231691,-0.245671,-0.7012302,-0.3525693,-0.3316889,-0.4088576,-0.4338531,-0.3715069,-0.7036397,stand
-0.3629744,0.5798463,-0.3739372,0.3777196,-0.217259,0.3451502,-0.1956889,0.1414585,-0.1964672,-0.07756443,-0.524856,0.3310947,-0.5517533,0.130813,-0.4882368,-0.144088,-0.2793956,-0.08311766,-0.2626233,-0.3708775,-0.2519844,-0.657619,-0.4021996,-0.0981357,-0.4226042,-0.3211865,-0.3990787,-0.6743289,stand
-0.1004062,0.5784119,-0.1227549,0.3712749,-0.05170375,0.4232869,-0.08444165,0.1839587,-0.3365951,0.3157174,-0.107669,0.2759279,-0.09679686,0.02664031,-0.09424572,-0.2145929,-0.1403731,-0.1025802,-0.09126888,-0.3806867,-0.1318757,-0.6738893,-0.1701719,-0.1292485,-0.3773742,-0.3830335,-0.1778136,-0.5383114,stand
-0.06902716,0.2197719,-0.1259269,0.07805195,0.07448972,0.1090536,0.2225965,0.01209384,0.1836359,-0.1601208,-0.2494524,0.1129859,-0.3795634,-0.02007025,-0.3548449,-0.1936766,-0.04566436,-0.3511242,0.08055834,-0.3532757,0.07649864,-0.6747934,-0.2002204,-0.3450098,-0.2231234,-0.3478988,-0.1796174,-0.6720597,stand
0.04273092,0.6952484,0.02161185,0.4921931,0.193298,0.4590832,0.2391241,0.2139585,0.2637425,-0.1163846,-0.1544093,0.4760015,-0.233031,0.2371213,-0.2030656,-0.04578364,0.06856526,-0.01271422,0.09289929,-0.3340153,0.08234131,-0.635986,-0.06776752,-0.006064745,-0.122548,-0.3407294,-0.1577704,-0.6657495,stand
0.3529821,0.2653335,0.2134747,0.1705676,0.3826085,0.1294208,0.4285243,-0.08528678,0.38315,-0.0000491,0.1260948,0.1405301,0.09259271,0.04254162,0.209607,-0.2044016,0.01218028,-0.2063516,0.4048617,-0.1665963,0.3489375,-0.5819209,-0.05892603,-0.2077953,0.372062,-0.2632185,0.3431638,-0.6170385,stand
0.345501,0.8508067,0.3275573,0.6596613,0.4354051,0.5740001,0.48107,0.3571757,0.3079148,0.2174593,0.2963796,0.5630997,0.3496523,0.3041021,0.4959716,0.02192888,0.340147,0.1417571,0.3086585,-0.2153402,0.3434829,-0.5960425,0.2533592,0.1455203,0.4040342,-0.2685964,0.342848,-0.5941699,stand
0.3768899,0.2793621,0.4484552,0.1368271,0.5672514,0.102247,0.7701361,-0.0281499,0.5772367,-0.3457529,0.2999017,0.1281938,0.1821156,-0.1116268,0.0729434,-0.3349684,0.5595317,-0.2913758,0.3078015,-0.3589227,0.3010334,-0.7451326,0.4256546,-0.2763152,0.03285449,-0.268208,0.0653149,-0.6680943,stand
0.2080692,0.7938343,0.2237782,0.5771841,0.3593212,0.4963253,0.3954424,0.2298915,0.3689866,-0.07777612,0.04650738,0.540412,-0.02590278,0.2651307,-0.03485906,-0.03762316,0.2444624,0.07036798,0.2889938,-0.3036359,0.327105,-0.6991082,0.1197945,0.07676918,0.08653644,-0.2856135,0.09801156,-0.6345273,stand
0.08210932,0.3788597,0.01215296,0.1912987,0.1649232,0.1934796,0.2394305,0.1086412,0.168699,-0.1060814,-0.107897,0.1637776,-0.3443115,0.06539936,-0.3279226,-0.2045133,0.004572817,-0.2581609,0.2928959,-0.2716519,0.2326893,-0.6420681,-0.1211018,-0.265972,0.009283462,-0.3390647,-0.003438091,-0.6665919,stand
0.5681906,0.2265946,0.6185145,0.1059317,0.7490299,0.1121159,0.8779329,0.001940824,0.7456447,-0.1700919,0.4953479,0.1358924,0.5517439,0.1353899,0.4950266,0.1461822,0.7296503,-0.2489733,0.5667158,-0.3365965,0.5054219,-0.687671,0.6242161,-0.2422299,0.4258592,-0.2355506,0.2938963,-0.5583059,stand
0.2890836,0.5562382,0.3193188,0.3953176,0.4431281,0.3529535,0.4677637,0.171259,0.3357304,-0.09120262,0.1734983,0.3828676,0.1060523,0.1903827,0.03974535,-0.03412089,0.3282145,-0.02110488,0.3870758,-0.3620943,0.4099726,-0.681074,0.2304656,-0.001516817,0.2139064,-0.3203235,0.2420706,-0.6506138,stand
0.285199,0.2654607,0.2617021,0.1239943,0.3900194,0.1698477,0.5142121,-0.01463127,0.613017,-0.2872516,0.1420251,0.1366625,-0.01178452,-0.009483933,0.1046764,-0.1957003,0.4893305,-0.1397097,0.5939293,-0.3428943,0.5966343,-0.6372278,0.3219555,-0.2055397,0.2757241,-0.3175238,0.3275153,-0.652421,stand
0.4724749,0.6172465,0.4675746,0.4847325,0.6149325,0.4693036,0.6804132,0.2883156,0.7131992,0.003103589,0.3361539,0.4511124,0.2298711,0.2808141,0.1907481,-0.01899024,0.5278472,0.08036668,0.579078,-0.2835505,0.6229386,-0.5261974,0.4302765,0.08524835,0.3466793,-0.200251,0.3184834,-0.5589385,stand
0.3022785,0.09959216,0.3384358,-0.07163932,0.463369,-0.09536944,0.6453241,-0.201329,0.6701692,-0.5057195,0.226076,-0.07683541,0.232264,-0.2269349,0.2363254,-0.4358836,0.4956184,-0.4673184,0.3375451,-0.6410498,0.3500253,-0.894714,0.3928283,-0.4696905,0.2308114,-0.5520894,0.3204502,-0.799639,stand
0.3280461,0.3905413,0.3163095,0.2107301,0.4073354,0.1481255,0.4470415,-0.07994349,0.637508,-0.09439134,0.1884128,0.1971485,0.1495494,-0.04954991,0.114377,-0.2393868,0.358672,-0.2607575,0.3483248,-0.4959686,0.3914751,-0.7609262,0.2629854,-0.2525087,0.2344676,-0.4647306,0.3270867,-0.7526982,stand
0.2550439,0.3490155,0.226351,0.1576362,0.3405545,0.1536137,0.2790344,0.002921624,0.2043286,-0.254436,0.1456442,0.1084838,0.005603873,-0.05659081,-0.146116,-0.2894673,0.275691,-0.2873594,0.2698976,-0.5462154,0.3140646,-0.7521709,0.1614628,-0.322358,0.3180388,-0.4833367,0.1921671,-0.7737076,stand
1.027396,0.1954442,1.066701,0.03219825,1.156229,-0.01306231,1.290664,-0.1978834,1.119903,-0.3457749,0.9777357,0.006687686,0.9209157,-0.1285247,0.7117981,-0.176319,1.213049,-0.4013833,1.084398,-0.29733,0.8330942,-0.5811583,1.107208,-0.40943,0.7405719,-0.3403991,0.7349929,-0.7315873,stand
0.6551695,0.5344237,0.6756877,0.3630408,0.736227,0.305091,0.738109,0.1112531,0.5736665,-0.2003899,0.5620098,0.2993954,0.5196662,0.1064594,0.3707276,-0.09142384,0.7610434,-0.09495577,0.694211,-0.351855,0.9943892,-0.4993635,0.6575826,-0.08294468,0.6209104,-0.3907241,0.7893947,-0.7252275,stand
0.2190766,0.221432,0.1818116,0.03644701,0.3003365,0.01211049,0.4623518,-0.2028607,0.5006011,-0.4218983,0.06591696,0.009980747,-0.08712461,-0.125132,-0.03891859,-0.3274221,0.2185874,-0.4065639,0.3784405,-0.4180676,0.4448657,-0.7351878,0.09236365,-0.4098724,0.3052762,-0.4225621,0.3012291,-0.7367379,stand
0.438208,0.4517172,0.3883084,0.2477002,0.5054561,0.2566886,0.5153124,0.02982073,0.5021856,-0.3142434,0.2670487,0.1929851,0.1841344,-0.05443658,0.2135246,-0.3143463,0.4016321,-0.2183331,0.4712707,-0.4766206,0.4188289,-0.7555861,0.2924699,-0.229591,0.3780856,-0.5429468,0.2221119,-0.7488782,stand
0.6973372,0.4014773,0.7166494,0.23759,0.8253067,0.1949768,0.9323194,0.002408127,0.929807,-0.1461692,0.5757736,0.218111,0.5650455,0.002625192,0.5444075,-0.05772322,0.7868078,-0.0838278,0.986048,-0.06750236,0.7893147,-0.3349487,0.6638786,-0.08188824,0.4349103,-0.2319214,0.5598913,-0.4429625,stand
0.5418299,0.657475,0.5681512,0.477533,0.6711733,0.4163854,0.7708336,0.2060383,0.822228,-0.02664259,0.4386517,0.434034,0.4353446,0.1990291,0.3759029,0.08115958,0.6291759,0.1258728,0.8315055,0.2693037,0.7942872,-0.02106874,0.5459526,0.1172544,0.3098527,-0.05095809,0.3272423,-0.2358714,stand
0.09506611,0.6613144,0.08208379,0.504626,0.2132559,0.4817503,0.2577154,0.2786026,0.312034,0.04334688,-0.05676899,0.4830524,-0.1783415,0.326111,-0.3273157,0.131785,0.1637141,0.166737,0.4190715,0.2958697,0.1409849,0.1341386,0.0593528,0.1667745,-0.2191905,0.09378156,-0.03485882,-0.02389441,stand
0.3659089,0.50284,0.3345666,0.3603145,0.4777783,0.3218346,0.5069999,0.1475224,0.5318056,-0.08395504,0.2128088,0.3064365,0.1394176,0.1101352,0.05227021,-0.08701128,0.3584726,0.0275369,0.5105889,0.2205673,0.522292,-0.1315832,0.26782,0.03738061,0.1794397,-0.2215639,0.2361128,-0.04729098,stand
0.4781142,0.3949131,0.4908877,0.2135728,0.6270679,0.1703252,0.6440638,-0.03771714,0.7318954,-0.2359977,0.3361514,0.1957314,0.3084711,-0.02836714,0.2324327,0.08026481,0.559229,-0.2162236,0.454435,-0.3446113,0.482684,-0.5900353,0.4333297,-0.2072036,0.2903394,-0.3299981,0.3820929,-0.5653619,stand
0.3905992,0.6997325,0.3971077,0.517041,0.5244498,0.4617831,0.5436569,0.2673393,0.5016639,0.008363713,0.2441481,0.4986973,0.2246461,0.3010426,0.2336278,0.004066698,0.43987,0.07086653,0.4655154,-0.2723667,0.5239002,-0.5784729,0.3148199,0.07363074,0.3575954,-0.2707117,0.3948183,-0.5638288,stand
0.4424852,0.679725,0.4181465,0.4864821,0.5586875,0.456466,0.5700228,0.2794437,0.619772,0.02402795,0.3003788,0.4344868,0.2731211,0.2481991,0.3014815,-0.0132157,0.4681986,0.02709518,0.4732848,-0.216515,0.4165223,-0.4886946,0.34757,0.03099964,0.3663363,-0.2711614,0.3554715,-0.6073537,stand
-0.05873267,0.1444676,0.03588793,0.0446984,0.136833,0.1053131,0.318864,0.04988634,0.3255239,-0.1891333,-0.1356892,0.09917098,-0.2617856,0.1993052,-0.2719148,-0.0529168,0.1888279,-0.3454311,0.01203089,-0.3234572,-0.006724684,-0.6683698,0.05695292,-0.3636312,-0.2220639,-0.2926518,-0.1827006,-0.6359847,stand
-0.07935515,0.7217488,-0.06890935,0.5273401,0.063731,0.4598516,0.09581254,0.2015086,0.009654253,-0.1252322,-0.2203075,0.4985671,-0.2610827,0.2574575,-0.2737488,-0.0403955,-0.05357708,0.04429899,-0.0237434,-0.3229898,0.00301303,-0.6291974,-0.1770147,0.04192104,-0.1910832,-0.2993363,-0.1882666,-0.6135018,stand
0.5462043,0.07092132,0.4065231,-0.02072819,0.5467145,0.008841101,0.6058413,-0.1760106,0.5545654,-0.4496299,0.3108898,0.03988225,0.09309319,-0.02809656,0.06841779,-0.2799206,0.2340147,-0.4021931,0.6038765,-0.387659,0.5209564,-0.740099,0.1239299,-0.3472711,0.4080571,-0.4253937,0.4478827,-0.7266139,stand
0.5188457,0.3146728,0.5139413,0.1499818,0.5816988,0.09956142,0.5641865,-0.1281459,0.2393971,-0.3045607,0.5076142,0.07254876,0.2423505,-0.1191645,0.2384947,0.00370111,0.2776023,-0.3287266,0.2557834,-0.2065195,0.02871833,-0.5183597,0.2328979,-0.2919748,-0.06624059,-0.2978126,-0.09926277,-0.6153001,stand
-0.037314,0.8668971,0.01033947,0.6571723,0.07400761,0.5737478,0.08289709,0.3155097,-0.1009253,0.032995,-0.094685,0.5868843,-0.2067268,0.389555,-0.4095996,0.2124495,0.04041699,0.1310935,0.006230745,-0.1746478,-0.09926601,-0.4507897,-0.04863334,0.1564972,-0.1160044,-0.1305281,0.0276388,-0.5632263,stand
-0.05677016,0.4948705,-0.04120341,0.3295656,0.1333471,0.3393191,0.3501515,0.2799669,0.2844353,0.005869931,-0.2232583,0.333225,-0.4184771,0.2594166,-0.3376447,-0.09297847,0.0362526,-0.119632,0.1687846,-0.184577,0.17905,-0.5169693,-0.09578664,-0.124159,-0.2005128,-0.1909951,-0.1678585,-0.5677279,stand
-0.02460469,0.909942,-0.01570483,0.6899723,0.1602812,0.6508536,0.2249532,0.4213544,0.2011461,0.1483724,-0.1936175,0.6429235,-0.2523518,0.3774423,-0.2190226,0.1094963,0.05136284,0.1833022,0.1330165,-0.1098461,0.156592,-0.454326,-0.07368878,0.1824882,-0.1303934,-0.1233381,-0.1504954,-0.4553135,stand
-0.08359642,0.455632,0.05271615,0.3463486,0.1441104,0.3402195,0.1843918,0.1072642,0.2236379,-0.1847554,-0.001546474,0.3062637,-0.1433259,0.4082873,-0.1396581,0.3358858,0.354605,-0.007619387,0.1136564,-0.1887899,0.06369165,-0.5177572,0.2942809,-0.03155249,0.01665601,-0.1881191,0.007641295,-0.5601093,stand
-0.07752388,0.6600648,-0.04572074,0.4706172,-0.02619143,0.3934557,-0.0670143,0.1589605,-0.2425979,-0.09183526,-0.147462,0.3976888,-0.2274756,0.2249346,-0.2968352,0.000372733,-0.006060848,-0.01284716,-0.007897774,-0.3106509,0.06931179,-0.6088188,-0.06475314,-0.008615862,-0.06428841,-0.3611514,0.02067672,-0.7134713,stand
0.4283597,0.3312971,0.3192566,0.298081,0.3717054,0.2389809,0.5661702,0.2520311,0.3700411,0.1012833,0.1578669,0.2763372,0.1375466,0.2258026,0.005047792,0.2919427,0.4579089,0.1872425,0.4821111,-0.2136359,0.5052776,-0.5118412,0.3560898,0.2215569,0.2760208,0.1106531,0.2402516,-0.1566682,stand
-0.1405234,0.1746329,-0.07203377,0.002729481,0.01206012,-0.05542194,0.1385723,-0.1916478,0.07091492,-0.4048718,-0.1996457,0.05743208,-0.08428471,-0.03231097,-0.1042127,-0.2854615,0.09605199,-0.4712475,0.3591486,-0.2771718,0.4309321,-0.4941312,-0.003479776,-0.4719999,-0.2512581,-0.4470046,-0.1952562,-0.6929668,stand
-0.2093184,0.4729443,-0.1985446,0.2734708,-0.1656145,0.2215516,-0.1542465,0.03602697,-0.2282564,-0.2170286,-0.2883369,0.213325,-0.1887598,-0.02081494,-0.2032549,-0.2199881,-0.08090261,-0.2424787,-0.1901069,-0.4949724,0.02285168,-0.5098237,-0.2295273,-0.2061545,-0.2110619,-0.440297,-0.1516519,-0.7471266,stand
-0.2812047,0.267762,-0.297308,0.09722199,-0.1560859,0.08364896,-0.08406044,-0.03318174,-0.06416691,-0.3252235,-0.4225769,0.1000227,-0.5446451,-0.02670701,-0.6547423,-0.2203471,-0.245072,-0.2738265,-0.2182647,-0.443177,-0.2453108,-0.6935089,-0.3570755,-0.2753639,-0.3011019,-0.4901062,-0.3143592,-0.6755952,stand
0.804545,0.1303788,0.798129,-0.03584017,0.861716,-0.07761922,0.7585271,-0.2793091,0.5053441,-0.4285926,0.7184031,-0.06479628,0.6521506,-0.1223681,0.5717204,-0.1999573,0.7800791,-0.473432,0.4926339,-0.3817613,0.3580437,-0.5957566,0.6899625,-0.4417565,0.3610938,-0.3747347,0.2886686,-0.729988,stand
0.2081229,0.4250677,0.2620926,0.2473906,0.3293601,0.1883685,0.2994907,-0.04133206,0.2892628,-0.2859304,0.1620393,0.2000571,0.09294797,0.2459706,0.2077962,0.1981397,0.3629349,-0.2425599,0.4842636,-0.4307179,0.4869114,-0.6702604,0.285146,-0.3194923,0.2047064,-0.455052,0.2847436,-0.7761656,stand
0.2009501,0.562076,0.2320352,0.3893303,0.257749,0.3106677,0.2355396,0.08453099,0.1614449,-0.1719428,0.18715,0.3332324,0.1363057,0.3841529,0.2814468,0.3476246,0.3523045,-0.1013203,0.1639151,-0.3480901,0.4572979,-0.500654,0.2881459,-0.1255287,0.3310043,-0.3483077,0.1837236,-0.6782203,stand
-0.07426713,0.293639,-0.06989078,0.1217498,0.06502669,0.1197092,0.1954426,0.00796819,0.2648782,-0.2878807,-0.2264093,0.137434,-0.3181015,0.006381885,-0.3331653,-0.2861705,0.000576958,-0.2020559,-0.03816076,-0.3553942,-0.003502699,-0.6828297,-0.1276147,-0.1969682,-0.1247346,-0.3714951,-0.1395338,-0.6604056,stand
-0.06135365,0.5533906,-0.06015829,0.3637032,0.08328548,0.3366754,0.1282539,0.07682315,0.1557236,-0.1959544,-0.2241073,0.3460198,-0.2597637,0.07730825,-0.2925962,-0.1888304,0.008443127,-0.09431108,0.01138287,-0.3468568,0.02039481,-0.6322057,-0.1236805,-0.09737702,-0.1395947,-0.3365337,-0.154012,-0.6264774,stand
0.4530251,0.5444438,0.5096184,0.3887941,0.5647455,0.3355732,0.681262,0.1746332,0.7533356,-0.05636519,0.4334656,0.3481465,0.4559402,0.2014413,0.4413422,0.2101512,0.626106,0.03742491,0.8532833,-0.2208875,0.7200512,-0.4280748,0.5681309,0.0292328,0.4119303,-0.1841205,0.6096249,-0.3256318,stand
0.1452924,0.7614918,0.1804575,0.5946759,0.2342292,0.5271958,0.3200261,0.3644416,0.3255856,0.1405108,0.09380782,0.5489215,0.04800863,0.3870651,0.03632586,0.3843467,0.2480172,0.2226484,0.4532739,0.05897814,0.2912126,0.2033922,0.1883884,0.2238116,0.2464418,0.0483491,0.4635714,-0.2027352,stand
0.05530772,0.5131626,0.08934636,0.3656384,0.1987858,0.3271747,0.3110915,0.1585606,0.3537889,-0.07770874,-0.06116269,0.3488517,-0.08304132,0.1618998,-0.07691251,-0.105823,0.1806666,0.04016056,0.3241026,0.2005192,0.2423919,0.03874885,0.07256357,0.04680787,0.234762,-0.09336028,-0.0243294,0.07540268,stand
-0.3451204,0.598077,-0.3670748,0.4208632,-0.2371344,0.410144,-0.1869798,0.1379266,-0.1286278,-0.09970197,-0.4604005,0.3525297,-0.4762521,0.1369111,-0.4369739,-0.1400448,-0.286346,0.04890772,-0.1740331,-0.08896173,-0.3088433,-0.1895695,-0.3814185,0.02934888,-0.441255,-0.2590778,-0.3691138,-0.4851302,stand
0.3160125,0.7331557,0.3270574,0.532687,0.4007476,0.4638563,0.4269691,0.2502729,0.348131,-0.06771386,0.2189584,0.5317588,0.2216896,0.3179144,0.1635278,0.06862511,0.35902,0.08275562,0.1284884,0.1460297,0.3872598,-0.09437599,0.2694905,0.09112383,0.3514179,-0.2390595,0.4251376,-0.5291312,stand
0.3239839,0.7127882,0.3173997,0.5233786,0.4658355,0.4768623,0.4968453,0.2666975,0.4408838,-0.01608515,0.164825,0.4962341,0.1460265,0.2617395,0.1551853,0.04198176,0.3817548,0.08615436,0.3853368,-0.1754221,0.3443019,-0.4827604,0.2453571,0.08804832,0.2418047,-0.1811798,0.2551301,-0.478251,stand
-0.03376212,0.3248452,0.07660674,0.2346798,0.1715146,0.2697964,0.2302091,0.1303678,0.09518684,-0.12591,-0.008605573,0.1998852,-0.04279613,0.008051815,-0.2662454,0.1793759,0.2077446,-0.1980459,-0.1065101,-0.1987624,-0.1953875,-0.5833043,0.1075594,-0.1963495,-0.2738352,-0.08281716,-0.1655677,-0.4969247,stand
-0.2619022,0.8455083,-0.2094741,0.6578748,-0.1387435,0.5779847,-0.1530877,0.3091933,-0.2948426,0.006533161,-0.2856268,0.586125,-0.313778,0.364948,-0.4031279,0.1705786,-0.1703457,0.1729199,-0.1969317,-0.135841,-0.1453079,-0.5202015,-0.2520345,0.1782596,-0.1774796,-0.2435061,-0.1280517,-0.5711179,stand
-0.09038988,0.1319762,-0.03572157,0.022602,0.1769715,0.05959938,0.4125143,0.05616619,0.3442643,-0.2696067,-0.08415354,0.08440123,-0.29918,0.06244212,-0.2835563,-0.2724364,0.1419779,-0.3366874,0.1830887,-0.3555063,0.1485732,-0.6914559,-0.0450751,-0.3323175,-0.07932953,-0.3602332,-0.008910518,-0.6931171,stand
0.1085206,0.673991,0.09773069,0.4718019,0.266799,0.4324286,0.2972381,0.1956844,0.301398,-0.1447924,-0.07804052,0.4494985,-0.138163,0.2138045,-0.1263924,-0.09458741,0.1534226,-0.03836159,0.1485009,-0.3289237,0.1382757,-0.6496321,-0.002300774,-0.02835403,-0.01023095,-0.3116255,0.01317909,-0.6784827,stand
0.1590794,0.515654,0.1485213,0.2969404,0.3318534,0.2495994,0.3905194,-0.03214838,0.3562546,-0.3353822,-0.03237026,0.255128,-0.09886238,0.0087456,-0.08796015,-0.2799563,0.2146826,-0.1892724,0.289653,-0.4688841,0.2961673,-0.9139286,0.08742677,-0.1886633,-0.01702346,-0.5450475,-0.02448136,-0.9007189,stand
-0.4149511,0.03677092,-0.4606056,-0.1490825,-0.3376808,-0.1591135,-0.2584225,-0.3931206,-0.2827809,-0.5410588,-0.5030043,-0.1586772,-0.5568414,-0.3355086,-0.3710502,-0.5300035,-0.5190684,-0.6563885,-0.1518264,-0.494003,-0.01414928,-0.8856916,-0.6064979,-0.6374202,-0.3774794,-0.4917127,-0.2154771,-0.7158383,stand
0.06921779,0.5453395,0.02331324,0.3450096,0.1032365,0.3403051,0.03859503,0.08138069,0.159227,-0.4642192,-0.02968912,0.2704365,-0.03665362,-0.008504667,0.06212592,-0.3127778,0.1256499,-0.1777388,0.02186364,-0.5603234,-0.06644864,-0.9625788,0.02838619,-0.1901951,-0.2629591,-0.4935435,-0.178422,-0.5710672,stand
0.2547343,-0.01021309,0.2413004,-0.1797504,0.3585018,-0.0993949,0.4770443,-0.2132915,0.5088985,-0.4703627,0.06641425,-0.1461856,-0.0729844,-0.220264,-0.10796,-0.322861,0.3017428,-0.4879688,0.3901783,-0.5504376,0.3913383,-0.8905771,0.1670602,-0.501658,0.1070073,-0.5667384,0.1311773,-0.9018113,stand
0.3049377,0.392897,0.3146829,0.1744536,0.4683888,0.13909,0.5333797,-0.1157192,0.5235988,-0.3900092,0.1515357,0.1519465,0.08541521,-0.0766684,0.04401617,-0.3322519,0.3732868,-0.339957,0.3896467,-0.5913405,0.3852432,-0.8927428,0.2269519,-0.3353183,0.1821064,-0.5844064,0.1671453,-0.8728777,stand
-0.2564871,-0.2571322,-0.2085095,-0.3378705,-0.1587007,-0.3684622,-0.04238434,-0.2577191,-0.2495371,-0.2272501,-0.2479351,-0.3715319,-0.4128179,-0.3174308,-0.4889006,-0.1514452,-0.2621212,-0.6159443,-0.02289255,-0.4600519,-0.2630808,-0.5949648,-0.3222328,-0.5736912,-0.2655886,-0.4492975,-0.2795776,-0.6478245,stand
-0.4226758,-0.1693144,-0.3247921,-0.3264741,-0.2719624,-0.2620557,-0.09473895,-0.3586131,0.06601033,-0.5856094,-0.3890704,-0.347781,-0.4300588,-0.3548213,-0.5205014,-0.1629905,0.02269231,-0.5158607,0.04640935,-0.4310727,0.1736362,-0.7116989,-0.08238755,-0.5577397,-0.2175956,-0.4628869,0.05451624,-0.7650548,stand
0.288666,0.4758239,0.2505898,0.3269135,0.3573622,0.2661,0.3507044,0.1027995,0.303423,0.2497447,0.1638927,0.2823647,0.1479397,0.1014306,0.250921,-0.06807569,0.3027863,0.01005601,0.3007036,-0.2214508,0.3409654,-0.3411611,0.2191685,0.01276322,0.1990162,-0.2257697,0.1934951,-0.4525753,stand
0.5455988,-0.06921658,0.548973,-0.2513772,0.6742746,-0.2532999,0.8060857,-0.3972184,0.8133656,-0.6720144,0.4115243,-0.2367721,0.3155494,-0.3058101,0.239515,-0.6197602,0.6496515,-0.6104621,0.551501,-0.7303565,0.6066284,-1.005093,0.5336735,-0.6135817,0.29268,-0.653448,0.4431414,-0.9688188,stand
0.5516617,0.2313138,0.541055,0.02858325,0.6759752,-0.004178469,0.7085835,-0.2314604,0.7051921,-0.4725656,0.3894985,0.004760662,0.3436872,-0.2342923,0.344059,-0.4695881,0.5922872,-0.4343902,0.5849003,-0.6798242,0.570381,-0.9427207,0.4698314,-0.4304013,0.388912,-0.6351419,0.4842248,-0.9627222,stand
0.5275888,0.01687273,0.466884,-0.1384679,0.6097837,-0.1060924,0.4714164,-0.2160178,0.26029,-0.1057906,0.4030388,-0.1861005,0.2935197,-0.4038254,0.1821967,-0.65612,0.3866001,-0.6205049,0.5854853,-0.7749709,0.4633915,-0.9931189,0.297092,-0.6283144,-0.01729164,-0.6171418,0.2938106,-0.7443467,stand
0.8667846,0.09682311,0.8826606,-0.06909223,1.012062,-0.08834155,1.105278,-0.263218,1.037331,-0.4836267,0.7285442,-0.06692434,0.6071079,-0.29003,0.4493877,-0.334674,0.9511456,-0.523281,0.714338,-0.5211833,0.7072054,-0.8740744,0.8162526,-0.5128558,0.5905809,-0.5176941,0.5329552,-0.8650615,stand
